x1,x2,y
1.2292241274560465,9.058422105494168,28.82743826688258
0.23126885078598605,10.258154391116008,24.98115114383208
0.12545227732839617,9.59456203534026,17.381370191156506
0.5252493758782795,9.177509162388118,26.10786195372229
0.31469402755179915,9.818624506622166,23.680430786085555
0.9893116172883465,9.635422429663569,26.72015850054379
2.1323876825038024,9.335771303680595,29.14858235572686
1.3226801161827717,9.668199854029703,30.43970045134572
0.6777450346071812,10.631599889491294,27.901363302661395
2.9037187612370623,9.436046707629163,29.869756032595603
3.0626035584213467,8.814661405982548,30.51087360397002
0.47676997006155086,10.467308843637689,25.731789569921126
0.6851250356409924,9.274547730866539,29.68602435260083
0.5116746346237093,9.770963514341044,25.029710360842508
0.32866345390679463,9.76155697594769,25.700203227061404
3.0198343754757326,10.337250057625013,30.261890588632426
0.628933068268049,11.666958877701209,29.56924605884839
0.8200106523407144,11.517954498427796,24.88412572700323
1.4578376090183838,9.91423170918424,28.308902765318894
1.1091571495489885,8.822765062024057,20.55347077899128
0.3179072167067087,11.071854839897224,30.248114699670076
0.3336909817802001,9.643565340343127,25.574840571358635
1.150269702009562,9.982901969658752,29.51895917324422
2.9376844451377226,11.491682109417706,33.83958205221908
0.9196262627206723,10.252050970466888,27.000869046437703
0.777030474836696,9.863781199162187,31.24606811339704
17.997051000059248,7.5774802587210965,56.80194953258887
0.4007584389288297,10.654441079736829,26.432488566446075
6.501523565590263,10.786492061612538,38.28656374087616
0.6235405186171671,10.692051499123563,24.867839306583353
0.5870714218697249,9.287454903424702,21.927484857255173
2.871869605560257,11.323108386859067,31.372780891435053
0.2881843387824404,12.1226909017768,30.676139061172083
1.087616480694912,8.014970081508856,24.182337222205177
2.387447502152362,9.206570212539372,27.495413518618257
0.26057050228243706,10.485467784171723,26.46094567497079
0.6994774062189797,9.506847232921233,26.286848792939484
5.764840720071168,9.674169501809038,39.998826457183455
1.7004165434741303,8.753145851987517,25.64864453831476
0.19851695390388815,9.612830104698174,22.9347521816461
2.406977373303368,11.167902728745219,35.97182507505759
0.46198769479582574,9.869736541990802,22.956439239238662
0.46751145585432846,10.655278248083503,30.6855306573988
2.1557767133672514,10.500078368095801,32.83319318038863
1.1954767903643169,10.474713702425472,27.906983868225492
2.0866692640627322,9.873654060968287,28.141620542042027
0.6726015124793501,9.693733345080812,27.63146957337127
1.581579134666031,9.453499301539884,23.929137932929105
0.2949652160572215,9.41876997817418,24.116223586876696
1.1489441574671204,10.325581538289203,26.98147229135792
0.10415643498096623,10.547886878351985,26.054622682053274
3.6094322671707135,8.229706182994647,32.36672832388258
1.7835262771319615,8.509794747981447,26.507126952217888
1.0633646983458451,9.95301179511121,31.59061551321978
0.4432158783419377,10.071744710749263,21.845681984975595
0.31733717130042677,9.208433283294328,26.830652651321554
1.0538786832685445,11.056258054222166,33.84162774448961
0.21718414695578703,8.763010583750063,22.99940986816555
0.23913433839955778,10.555902095305646,32.78658759283467
1.2138491722558566,10.686581837604962,29.25235989026307
1.3322579539859458,9.391934602035803,29.32457351519771
1.1459882297356412,7.868009691922557,21.755785677229007
4.386983776743881,8.737825542268181,32.065894499721765
0.1495633075430825,10.879207321304584,21.678263584344855
0.3323497234117594,10.726491769793839,31.248483580523402
0.5147635677980172,8.812841697087327,23.805533091463886
0.6694172321108057,10.271519473469095,26.957704900200977
2.9713070080858732,11.05725183268415,35.17466759260666
0.990028686693334,12.084372704533127,32.57931949867103
1.1156592472890747,11.316192326847375,28.80658710868013
0.7996402785070592,11.59081492308952,28.114266427590582
0.5560606716144383,10.374585147726675,26.165831659069273
0.4298567220486454,10.276002911976438,24.559080976212176
1.744372010154324,10.910704830930555,31.2855848774361
0.12691862975139334,12.627891971631822,29.333433363206318
1.039878868650981,10.946294157862141,29.676358011333487
0.626464350195156,7.348197443064952,22.20594810124478
1.3493751654091415,11.224953686324836,24.893043502842943
0.9398254885558603,10.170554509905172,23.855626759492694
2.7311909036269433,10.904797670318919,33.43194547307194
0.3555309970718875,10.737418582758837,27.101802665931615
5.407535533404481,10.647566848603189,43.11641734752716
0.49049858477565755,9.262277731831137,24.499384015187395
0.2333051296029242,10.510660923202405,30.549027362676238
1.3816312044403243,11.335978189135428,28.465551499324167
7.823123685417222,8.764030904562937,37.80838108565015
0.30287431444445917,8.342582966927583,25.149269335747505
2.3367718732494067,11.221619358104046,37.87141791054882
1.1899833493918865,9.849876545271531,25.81523738143586
1.3289362361832278,11.292958264289059,31.626610355609017
0.645933873906223,9.286955849848233,25.574272381579547
1.0168819743472108,10.42956240278861,26.81425038941959
1.0681462376753914,9.683066782563477,24.51100260639265
1.6503185914248144,8.194034137704971,23.744536814058446
0.2748158884795606,9.939127349425378,27.257893777102954
1.169048855541494,10.34169841199941,29.84189832658639
0.41430180673954936,9.907486429883631,21.46137771938335
0.606872433364821,9.995129131869422,24.594493776712802
0.30749936211554624,9.834070435553333,21.519121098366806
3.412775037358648,10.114290364752803,40.7861313517449
